"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-989DEF\Memory\Cache Bytes"	"\\SALAVATI-989DEF\Memory\Pool Paged Allocs"	"\\SALAVATI-989DEF\Memory\System Driver Total Bytes"	"\\SALAVATI-989DEF\System\Context Switches/sec"	"\\SALAVATI-989DEF\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 16:47:30.984"	"47362048"	"51170"	"2215936"	"6162.0160276090955"	"6160.0305222030674"
"12/11/2009 16:47:31.984"	"47362048"	"51174"	"2215936"	"6099.5605266166413"	"5833.62328680677"
"12/11/2009 16:47:32.984"	"47378432"	"51205"	"2215936"	"6193.8149036125278"	"6193.8149036125278"
"12/11/2009 16:47:34.000"	"47386624"	"51257"	"2215936"	"6186.5432624819432"	"6186.5432624819432"
"12/11/2009 16:47:35.000"	"47050752"	"51285"	"2215936"	"6034.1707322223301"	"6034.1707322223301"
"12/11/2009 16:47:36.000"	"47005696"	"51295"	"2215936"	"6101.8885947749777"	"6099.8932093613821"
"12/11/2009 16:47:37.000"	"46997504"	"51197"	"2215936"	"6194.8599048582955"	"6196.8764608169085"
"12/11/2009 16:47:38.000"	"46993408"	"51251"	"2215936"	"6103.9752470399044"	"6101.9726304890382"
"12/11/2009 16:47:39.000"	"47009792"	"51196"	"2215936"	"6089.0754953753931"	"6089.0754953753931"
"12/11/2009 16:47:40.000"	"47005696"	"51202"	"2215936"	"6099.3904773778286"	"6099.3904773778286"
"12/11/2009 16:47:41.000"	"47026176"	"51274"	"2215936"	"6143.7864089352433"	"6141.8000570409868"
"12/11/2009 16:47:42.000"	"47034368"	"51296"	"2215936"	"6211.2159868459239"	"6211.2159868459239"
"12/11/2009 16:47:43.000"	"47177728"	"51209"	"2215936"	"6165.2410039459637"	"6165.2410039459637"
"12/11/2009 16:47:44.000"	"47153152"	"51198"	"2215936"	"6099.3656935059489"	"6099.3656935059489"
"12/11/2009 16:47:45.000"	"47124480"	"51125"	"2215936"	"6215.5200189978596"	"6215.5200189978596"
"12/11/2009 16:47:46.000"	"47157248"	"51255"	"2215936"	"6115.6852079616656"	"6113.6780910571815"
"12/11/2009 16:47:47.000"	"47140864"	"51187"	"2215936"	"6187.8949207097166"	"6187.8949207097166"
"12/11/2009 16:47:48.000"	"47206400"	"51249"	"2215936"	"6143.7697284667902"	"6143.7697284667902"
