"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-ADBF30\Memory\Cache Bytes"	"\\SALAVATI-ADBF30\Memory\Pool Paged Allocs"	"\\SALAVATI-ADBF30\Memory\System Driver Total Bytes"	"\\SALAVATI-ADBF30\System\Context Switches/sec"	"\\SALAVATI-ADBF30\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 13:26:16.796"	"65040384"	"56268"	"3018752"	"2615.8062970501601"	"2616.8154815783428"
"12/11/2009 13:26:17.796"	"65191936"	"56422"	"3018752"	"2664.9658994672081"	"2664.9658994672081"
"12/11/2009 13:26:18.796"	"65196032"	"56310"	"3018752"	"2659.5536991126764"	"2660.5535313303881"
"12/11/2009 13:26:19.796"	"65359872"	"56448"	"3018752"	"2582.1445189851265"	"2581.1510043568137"
"12/11/2009 13:26:20.796"	"65355776"	"56332"	"3018752"	"2676.7550406689038"	"2673.7109674611684"
"12/11/2009 13:26:21.796"	"65429504"	"56362"	"3018752"	"2669.7758153588029"	"2663.8031625280223"
"12/11/2009 13:26:22.796"	"65642496"	"56378"	"3018752"	"2591.7914205327943"	"2591.7914205327943"
"12/11/2009 13:26:23.796"	"65187840"	"56395"	"3018752"	"2600.178938665747"	"2600.178938665747"
"12/11/2009 13:26:24.796"	"65269760"	"56406"	"3018752"	"2539.0767894941755"	"2509.810801062009"
"12/11/2009 13:26:25.796"	"65355776"	"56436"	"3018752"	"2718.9746081073058"	"2713.0162999814315"
"12/11/2009 13:26:26.796"	"65441792"	"56452"	"3018752"	"2654.5893302649588"	"2501.7281456467658"
"12/11/2009 13:26:27.796"	"65638400"	"56412"	"3018752"	"2624.2436685080834"	"2624.2436685080834"
"12/11/2009 13:26:28.796"	"65699840"	"56441"	"3018752"	"2614.9032595573149"	"2613.9097552793673"
"12/11/2009 13:26:29.796"	"65765376"	"56326"	"3018752"	"2668.4266430373013"	"2665.4035010701141"
"12/11/2009 13:26:30.796"	"65892352"	"56465"	"3018752"	"2591.0390202223957"	"2591.0390202223957"
"12/11/2009 13:26:31.796"	"65900544"	"56356"	"3018752"	"2578.8120078999832"	"2586.8676486899872"
"12/11/2009 13:26:32.796"	"65417216"	"56371"	"3018752"	"2516.433175729419"	"2510.4677079086459"
"12/11/2009 13:26:33.796"	"65040384"	"56276"	"3018752"	"2634.1878924355369"	"2631.1647234694669"
"12/11/2009 13:26:34.796"	"65196032"	"56418"	"3018752"	"2577.1285589597146"	"2580.1090468844945"
"12/11/2009 13:26:35.796"	"65200128"	"56302"	"3018752"	"2679.1072753960757"	"2679.1072753960757"
"12/11/2009 13:26:36.796"	"65347584"	"56447"	"3018752"	"2554.1776411420119"	"2477.1722854771983"
"12/11/2009 13:26:37.796"	"65359872"	"56332"	"3018752"	"2858.6504960852053"	"2858.6504960852053"
"12/11/2009 13:26:38.796"	"65540096"	"56346"	"3018752"	"2553.2290892718383"	"2553.2290892718383"
"12/11/2009 13:26:39.796"	"65646592"	"56306"	"3018752"	"2632.1835240786545"	"2632.1835240786545"
"12/11/2009 13:26:40.796"	"65245184"	"56446"	"3018752"	"2951.1432283210365"	"2888.5890812591888"
"12/11/2009 13:26:41.796"	"65269760"	"56349"	"3018752"	"2628.6518276417346"	"2624.6795543850035"
"12/11/2009 13:26:42.796"	"65277952"	"56230"	"3018752"	"2800.0580488698065"	"2803.0559696930077"
"12/11/2009 13:26:43.796"	"65417216"	"56389"	"3018752"	"2610.5695482542301"	"2603.5085023354591"
"12/11/2009 13:26:44.796"	"65581056"	"56276"	"3018752"	"2886.475313554799"	"2886.475313554799"
"12/11/2009 13:26:45.796"	"65654784"	"56299"	"3018752"	"2736.1360188851136"	"2744.2012687565507"
"12/11/2009 13:26:46.796"	"65720320"	"56311"	"3018752"	"2704.1827788151518"	"2698.1823732408579"
